"Notes"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"1973"	"1973"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Male"	"M"	116	65000	178.5
	"1973"	"1973"	"65-74 years"	"65-74"	"White"	"2106-3"	"Female"	"F"	4432	6816000	65.0
	"1973"	"1973"	"65-74 years"	"65-74"	"White"	"2106-3"	"Male"	"M"	7882	5210000	151.3
	"1973"	"1973"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Female"	"F"	319	296000	107.8
	"1973"	"1973"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Male"	"M"	450	204000	220.6
	"1973"	"1973"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Female"	"F"	32	22000	145.5
	"1973"	"1973"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Male"	"M"	75	19000	394.7
	"1973"	"1973"	"75-84 years"	"75-84"	"White"	"2106-3"	"Female"	"F"	5381	3785000	142.2
	"1973"	"1973"	"75-84 years"	"75-84"	"White"	"2106-3"	"Male"	"M"	6073	2344000	259.1
	"1973"	"1973"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Female"	"F"	164	73000	224.7
	"1973"	"1973"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Male"	"M"	153	41000	373.2
	"1973"	"1973"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Female"	"F"	21	7000	300.0
	"1973"	"1973"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Male"	"M"	23	7000	328.6
	"1973"	"1973"	"85+ years"	"85+"	"White"	"2106-3"	"Female"	"F"	3915	989000	395.9
	"1973"	"1973"	"85+ years"	"85+"	"White"	"2106-3"	"Male"	"M"	2752	490000	561.6
	"1973"	"1973"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Female"	"F"	10	Not Applicable	Not Applicable
	"1973"	"1973"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Male"	"M"	32	Not Applicable	Not Applicable
	"1973"	"1973"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Female"	"F"	0	Not Applicable	Not Applicable
	"1973"	"1973"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Male"	"M"	6	Not Applicable	Not Applicable
	"1973"	"1973"	"Not Stated"	"NS"	"White"	"2106-3"	"Female"	"F"	22	Not Applicable	Not Applicable
	"1973"	"1973"	"Not Stated"	"NS"	"White"	"2106-3"	"Male"	"M"	76	Not Applicable	Not Applicable
	"1974"	"1974"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Female"	"F"	222	243435	91.2
	"1974"	"1974"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Male"	"M"	270	250570	107.8
	"1974"	"1974"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	23	32639	70.5
	"1974"	"1974"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	16	35092	45.6 (Unreliable)
	"1974"	"1974"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	523	1261770	41.4
	"1974"	"1974"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	673	1336452	50.4
	"1974"	"1974"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	440	981000	44.9
	"1974"	"1974"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	556	992000	56.0
	"1974"	"1974"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	48	130000	36.9
	"1974"	"1974"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	45	132000	34.1
	"1974"	"1974"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	1250	5458000	22.9
	"1974"	"1974"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	2008	5728000	35.1
	"1974"	"1974"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	268	1278000	21.0
	"1974"	"1974"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	497	1282000	38.8
	"1974"	"1974"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	21	151000	13.9
	"1974"	"1974"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	34	155000	21.9
	"1974"	"1974"	"5-9 years"	"5-9"	"White"	"2106-3"	"Female"	"F"	837	7301000	11.5
	"1974"	"1974"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	1662	7638000	21.8
	"1974"	"1974"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	201	1451000	13.9
	"1974"	"1974"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	541	1465000	36.9
	"1974"	"1974"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	21	161000	13.0
	"1974"	"1974"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	55	164000	33.5
	"1974"	"1974"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	1019	8631000	11.8
	"1974"	"1974"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	2612	9039000	28.9
	"1974"	"1974"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	486	1411000	34.4
	"1974"	"1974"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Male"	"M"	1878	1395000	134.6
	"1974"	"1974"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Female"	"F"	59	164000	36.0
	"1974"	"1974"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Male"	"M"	216	169000	127.8
	"1974"	"1974"	"15-19 years"	"15-19"	"White"	"2106-3"	"Female"	"F"	2993	8774000	34.1
	"1974"	"1974"	"15-19 years"	"15-19"	"White"	"2106-3"	"Male"	"M"	10771	9065000	118.8
	"1974"	"1974"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Female"	"F"	740	1185000	62.4
	"1974"	"1974"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Male"	"M"	3024	1072000	282.1
	"1974"	"1974"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Female"	"F"	82	167000	49.1
	"1974"	"1974"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Male"	"M"	274	157000	174.5
	"1974"	"1974"	"20-24 years"	"20-24"	"White"	"2106-3"	"Female"	"F"	2684	8063000	33.3
	"1974"	"1974"	"20-24 years"	"20-24"	"White"	"2106-3"	"Male"	"M"	11933	8115000	147.0
	"1974"	"1974"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	1096	1724000	63.6
	"1974"	"1974"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	4552	1480000	307.6
	"1974"	"1974"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	152	306000	49.7
	"1974"	"1974"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	360	266000	135.3
	"1974"	"1974"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	3970	13181000	30.1
	"1974"	"1974"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	14612	13115000	111.4
	"1974"	"1974"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	804	1333000	60.3
	"1974"	"1974"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Male"	"M"	3124	1109000	281.7
	"1974"	"1974"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Female"	"F"	101	218000	46.3
	"1974"	"1974"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Male"	"M"	216	189000	114.3
	"1974"	"1974"	"35-44 years"	"35-44"	"White"	"2106-3"	"Female"	"F"	3466	10082000	34.4
	"1974"	"1974"	"35-44 years"	"35-44"	"White"	"2106-3"	"Male"	"M"	9737	9825000	99.1
	"1974"	"1974"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Female"	"F"	656	1214000	54.0
	"1974"	"1974"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Male"	"M"	2584	1022000	252.8
	"1974"	"1974"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Female"	"F"	81	162000	50.0
	"1974"	"1974"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Male"	"M"	195	146000	133.6
	"1974"	"1974"	"45-54 years"	"45-54"	"White"	"2106-3"	"Female"	"F"	4336	10960000	39.6
	"1974"	"1974"	"45-54 years"	"45-54"	"White"	"2106-3"	"Male"	"M"	10696	10297000	103.9
	"1974"	"1974"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Female"	"F"	509	937000	54.3
	"1974"	"1974"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Male"	"M"	1721	777000	221.5
	"1974"	"1974"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Female"	"F"	39	89000	43.8
	"1974"	"1974"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Male"	"M"	134	97000	138.1
	"1974"	"1974"	"55-64 years"	"55-64"	"White"	"2106-3"	"Female"	"F"	3938	9421000	41.8
	"1974"	"1974"	"55-64 years"	"55-64"	"White"	"2106-3"	"Male"	"M"	9595	8391000	114.3
	"1974"	"1974"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Female"	"F"	446	640000	69.7
	"1974"	"1974"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Male"	"M"	1088	491000	221.6
	"1974"	"1974"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Female"	"F"	32	58000	55.2
	"1974"	"1974"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Male"	"M"	114	69000	165.2
	"1974"	"1974"	"65-74 years"	"65-74"	"White"	"2106-3"	"Female"	"F"	3978	6987000	56.9
	"1974"	"1974"	"65-74 years"	"65-74"	"White"	"2106-3"	"Male"	"M"	7384	5330000	138.5
	"1974"	"1974"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Female"	"F"	291	309000	94.2
	"1974"	"1974"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Male"	"M"	406	209000	194.3
	"1974"	"1974"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Female"	"F"	24	23000	104.3
	"1974"	"1974"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Male"	"M"	55	20000	275.0
	"1974"	"1974"	"75-84 years"	"75-84"	"White"	"2106-3"	"Female"	"F"	4991	3864000	129.2
	"1974"	"1974"	"75-84 years"	"75-84"	"White"	"2106-3"	"Male"	"M"	5608	2356000	238.0
	"1974"	"1974"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Female"	"F"	186	78000	238.5
	"1974"	"1974"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Male"	"M"	145	43000	337.2
	"1974"	"1974"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Female"	"F"	15	7000	214.3 (Unreliable)
	"1974"	"1974"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Male"	"M"	28	7000	400.0
	"1974"	"1974"	"85+ years"	"85+"	"White"	"2106-3"	"Female"	"F"	3763	1056000	356.3
	"1974"	"1974"	"85+ years"	"85+"	"White"	"2106-3"	"Male"	"M"	2590	515000	502.9
	"1974"	"1974"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Female"	"F"	7	Not Applicable	Not Applicable
	"1974"	"1974"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Male"	"M"	28	Not Applicable	Not Applicable
	"1974"	"1974"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Female"	"F"	0	Not Applicable	Not Applicable
	"1974"	"1974"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Male"	"M"	1	Not Applicable	Not Applicable
	"1974"	"1974"	"Not Stated"	"NS"	"White"	"2106-3"	"Female"	"F"	12	Not Applicable	Not Applicable
	"1974"	"1974"	"Not Stated"	"NS"	"White"	"2106-3"	"Male"	"M"	83	Not Applicable	Not Applicable
	"1975"	"1975"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Female"	"F"	230	244882	93.9
	"1975"	"1975"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Male"	"M"	259	251947	102.8
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	17	34383	49.4 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	16	36168	44.2 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	494	1251798	39.5
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	593	1325020	44.8
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	441	959000	46.0
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	570	973000	58.6
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	42	140000	30.0
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	55	144000	38.2
	"1975"	"1975"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	1176	5243000	22.4
	"1975"	"1975"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	1789	5510000	32.5
	"1975"	"1975"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	235	1264000	18.6
	"1975"	"1975"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	480	1269000	37.8
	"1975"	"1975"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	24	164000	14.6
	"1975"	"1975"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	44	166000	26.5
	"1975"	"1975"	"5-9 years"	"5-9"	"White"	"2106-3"	"Female"	"F"	840	7195000	11.7
	"1975"	"1975"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	1593	7537000	21.1
	"1975"	"1975"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	189	1448000	13.1
	"1975"	"1975"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	541	1464000	37.0
	"1975"	"1975"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	22	171000	12.9
	"1975"	"1975"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	72	179000	40.2
	"1975"	"1975"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	969	8493000	11.4
	"1975"	"1975"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	2495	8891000	28.1
	"1975"	"1975"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	474	1441000	32.9
	"1975"	"1975"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Male"	"M"	1779	1427000	124.7
	"1975"	"1975"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Female"	"F"	76	177000	42.9
	"1975"	"1975"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Male"	"M"	202	184000	109.8
	"1975"	"1975"	"15-19 years"	"15-19"	"White"	"2106-3"	"Female"	"F"	2939	8847000	33.2
	"1975"	"1975"	"15-19 years"	"15-19"	"White"	"2106-3"	"Male"	"M"	10575	9146000	115.6
	"1975"	"1975"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Female"	"F"	708	1232000	57.5
	"1975"	"1975"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Male"	"M"	2951	1116000	264.4
	"1975"	"1975"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Female"	"F"	93	179000	52.0
	"1975"	"1975"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Male"	"M"	338	172000	196.5
	"1975"	"1975"	"20-24 years"	"20-24"	"White"	"2106-3"	"Female"	"F"	2854	8266000	34.5
	"1975"	"1975"	"20-24 years"	"20-24"	"White"	"2106-3"	"Male"	"M"	12379	8352000	148.2
	"1975"	"1975"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	1036	1808000	57.3
	"1975"	"1975"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	4672	1554000	300.6
	"1975"	"1975"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	148	344000	43.0
	"1975"	"1975"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	393	296000	132.8
	"1975"	"1975"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	4165	13681000	30.4
	"1975"	"1975"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	15072	13632000	110.6
	"1975"	"1975"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	782	1336000	58.5
	"1975"	"1975"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Male"	"M"	2928	1109000	264.0
	"1975"	"1975"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Female"	"F"	84	232000	36.2
	"1975"	"1975"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Male"	"M"	223	203000	109.9
	"1975"	"1975"	"35-44 years"	"35-44"	"White"	"2106-3"	"Female"	"F"	3546	10063000	35.2
	"1975"	"1975"	"35-44 years"	"35-44"	"White"	"2106-3"	"Male"	"M"	9715	9817000	99.0
	"1975"	"1975"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Female"	"F"	669	1220000	54.8
	"1975"	"1975"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Male"	"M"	2500	1022000	244.6
	"1975"	"1975"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Female"	"F"	74	177000	41.8
	"1975"	"1975"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Male"	"M"	160	155000	103.2
	"1975"	"1975"	"45-54 years"	"45-54"	"White"	"2106-3"	"Female"	"F"	4242	10910000	38.9
	"1975"	"1975"	"45-54 years"	"45-54"	"White"	"2106-3"	"Male"	"M"	10599	10264000	103.3
	"1975"	"1975"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Female"	"F"	499	961000	51.9
	"1975"	"1975"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Male"	"M"	1624	794000	204.5
	"1975"	"1975"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Female"	"F"	45	100000	45.0
	"1975"	"1975"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Male"	"M"	143	103000	138.8
	"1975"	"1975"	"55-64 years"	"55-64"	"White"	"2106-3"	"Female"	"F"	3899	9568000	40.8
	"1975"	"1975"	"55-64 years"	"55-64"	"White"	"2106-3"	"Male"	"M"	9503	8519000	111.6
	"1975"	"1975"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Female"	"F"	435	662000	65.7
	"1975"	"1975"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Male"	"M"	1010	502000	201.2
	"1975"	"1975"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Female"	"F"	36	61000	59.0
	"1975"	"1975"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Male"	"M"	111	73000	152.1
	"1975"	"1975"	"65-74 years"	"65-74"	"White"	"2106-3"	"Female"	"F"	3993	7157000	55.8
	"1975"	"1975"	"65-74 years"	"65-74"	"White"	"2106-3"	"Male"	"M"	7539	5462000	138.0
	"1975"	"1975"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Female"	"F"	325	328000	99.1
	"1975"	"1975"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Male"	"M"	453	222000	204.1
	"1975"	"1975"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Female"	"F"	35	26000	134.6
	"1975"	"1975"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Male"	"M"	64	20000	320.0
	"1975"	"1975"	"75-84 years"	"75-84"	"White"	"2106-3"	"Female"	"F"	4775	3970000	120.3
	"1975"	"1975"	"75-84 years"	"75-84"	"White"	"2106-3"	"Male"	"M"	5652	2392000	236.3
	"1975"	"1975"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Female"	"F"	162	84000	192.9
	"1975"	"1975"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Male"	"M"	132	46000	287.0
	"1975"	"1975"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Female"	"F"	17	9000	188.9 (Unreliable)
	"1975"	"1975"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Male"	"M"	37	8000	462.5
	"1975"	"1975"	"85+ years"	"85+"	"White"	"2106-3"	"Female"	"F"	3575	1134000	315.3
	"1975"	"1975"	"85+ years"	"85+"	"White"	"2106-3"	"Male"	"M"	2501	540000	463.1
	"1975"	"1975"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Female"	"F"	8	Not Applicable	Not Applicable
	"1975"	"1975"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Male"	"M"	21	Not Applicable	Not Applicable
	"1975"	"1975"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Female"	"F"	0	Not Applicable	Not Applicable
	"1975"	"1975"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Male"	"M"	4	Not Applicable	Not Applicable
	"1975"	"1975"	"Not Stated"	"NS"	"White"	"2106-3"	"Female"	"F"	25	Not Applicable	Not Applicable
	"1975"	"1975"	"Not Stated"	"NS"	"White"	"2106-3"	"Male"	"M"	78	Not Applicable	Not Applicable
	"1976"	"1976"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Female"	"F"	197	245968	80.1
	"1976"	"1976"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Male"	"M"	231	252538	91.5
	"1976"	"1976"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	19	36464	52.1 (Unreliable)
	"1976"	"1976"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	24	38861	61.8
	"1976"	"1976"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	459	1260920	36.4
	"1976"	"1976"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	596	1333037	44.7
	"1976"	"1976"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	408	929000	43.9
	"1976"	"1976"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	521	943000	55.2
	"1976"	"1976"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	38	145000	26.2
	"1976"	"1976"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	54	149000	36.2
	"1976"	"1976"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	1131	5040000	22.4
	"1976"	"1976"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	1739	5296000	32.8
	"1976"	"1976"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	241	1272000	18.9
	"1976"	"1976"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	464	1279000	36.3
	"1976"	"1976"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	22	174000	12.6
	"1976"	"1976"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	42	177000	23.7
	"1976"	"1976"	"5-9 years"	"5-9"	"White"	"2106-3"	"Female"	"F"	822	7209000	11.4
	"1976"	"1976"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	1512	7561000	20.0
	"1976"	"1976"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	156	1429000	10.9
	"1976"	"1976"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	469	1447000	32.4
	"1976"	"1976"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	31	180000	17.2
	"1976"	"1976"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	50	188000	26.6
	"1976"	"1976"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	928	8228000	11.3
	"1976"	"1976"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	2279	8616000	26.5
	"1976"	"1976"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	409	1468000	27.9
	"1976"	"1976"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Male"	"M"	1590	1457000	109.1
	"1976"	"1976"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Female"	"F"	73	188000	38.8
	"1976"	"1976"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Male"	"M"	256	197000	129.9
	"1976"	"1976"	"15-19 years"	"15-19"	"White"	"2106-3"	"Female"	"F"	3220	8926000	36.1
	"1976"	"1976"	"15-19 years"	"15-19"	"White"	"2106-3"	"Male"	"M"	10342	9242000	111.9
	"1976"	"1976"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Female"	"F"	719	1273000	56.5
	"1976"	"1976"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Male"	"M"	2730	1160000	235.3
	"1976"	"1976"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Female"	"F"	102	191000	53.4
	"1976"	"1976"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Male"	"M"	302	187000	161.5
	"1976"	"1976"	"20-24 years"	"20-24"	"White"	"2106-3"	"Female"	"F"	2914	8437000	34.5
	"1976"	"1976"	"20-24 years"	"20-24"	"White"	"2106-3"	"Male"	"M"	12378	8546000	144.8
	"1976"	"1976"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	1061	1896000	56.0
	"1976"	"1976"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	4386	1635000	268.3
	"1976"	"1976"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	162	376000	43.1
	"1976"	"1976"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	421	322000	130.7
	"1976"	"1976"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	4058	14202000	28.6
	"1976"	"1976"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	15008	14174000	105.9
	"1976"	"1976"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	672	1360000	49.4
	"1976"	"1976"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Male"	"M"	2733	1128000	242.3
	"1976"	"1976"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Female"	"F"	117	248000	47.2
	"1976"	"1976"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Male"	"M"	234	217000	107.8
	"1976"	"1976"	"35-44 years"	"35-44"	"White"	"2106-3"	"Female"	"F"	3254	10156000	32.0
	"1976"	"1976"	"35-44 years"	"35-44"	"White"	"2106-3"	"Male"	"M"	9245	9922000	93.2
	"1976"	"1976"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Female"	"F"	631	1228000	51.4
	"1976"	"1976"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Male"	"M"	2302	1023000	225.0
	"1976"	"1976"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Female"	"F"	70	190000	36.8
	"1976"	"1976"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Male"	"M"	186	164000	113.4
	"1976"	"1976"	"45-54 years"	"45-54"	"White"	"2106-3"	"Female"	"F"	4123	10818000	38.1
