"Notes"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"1973"	"1973"	"55-64 years"	"55-64"	"White"	"2106-3"	"Male"	"M"	174839	8286000	2110.1
	"1973"	"1973"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Female"	"F"	23924	621000	3852.5
	"1973"	"1973"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Male"	"M"	28035	480000	5840.6
	"1973"	"1973"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Female"	"F"	831	54000	1538.9
	"1973"	"1973"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Male"	"M"	1977	65000	3041.5
	"1973"	"1973"	"65-74 years"	"65-74"	"White"	"2106-3"	"Female"	"F"	157847	6816000	2315.8
	"1973"	"1973"	"65-74 years"	"65-74"	"White"	"2106-3"	"Male"	"M"	242047	5210000	4645.8
	"1973"	"1973"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Female"	"F"	17405	296000	5880.1
	"1973"	"1973"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Male"	"M"	17564	204000	8609.8
	"1973"	"1973"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Female"	"F"	967	22000	4395.5
	"1973"	"1973"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Male"	"M"	1533	19000	8068.4
	"1973"	"1973"	"75-84 years"	"75-84"	"White"	"2106-3"	"Female"	"F"	242554	3785000	6408.3
	"1973"	"1973"	"75-84 years"	"75-84"	"White"	"2106-3"	"Male"	"M"	234213	2344000	9992.0
	"1973"	"1973"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Female"	"F"	9184	73000	12580.8
	"1973"	"1973"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Male"	"M"	6412	41000	15639.0
	"1973"	"1973"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Female"	"F"	598	7000	8542.9
	"1973"	"1973"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Male"	"M"	799	7000	11414.3
	"1973"	"1973"	"85+ years"	"85+"	"White"	"2106-3"	"Female"	"F"	166357	989000	16820.7
	"1973"	"1973"	"85+ years"	"85+"	"White"	"2106-3"	"Male"	"M"	100750	490000	20561.2
	"1973"	"1973"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Female"	"F"	61	Not Applicable	Not Applicable
	"1973"	"1973"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Male"	"M"	112	Not Applicable	Not Applicable
	"1973"	"1973"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Female"	"F"	3	Not Applicable	Not Applicable
	"1973"	"1973"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Male"	"M"	11	Not Applicable	Not Applicable
	"1973"	"1973"	"Not Stated"	"NS"	"White"	"2106-3"	"Female"	"F"	125	Not Applicable	Not Applicable
	"1973"	"1973"	"Not Stated"	"NS"	"White"	"2106-3"	"Male"	"M"	234	Not Applicable	Not Applicable
	"1974"	"1974"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Female"	"F"	6012	243435	2469.7
	"1974"	"1974"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Male"	"M"	7572	250570	3021.9
	"1974"	"1974"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	419	32639	1283.7
	"1974"	"1974"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	524	35092	1493.2
	"1974"	"1974"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	16040	1261770	1271.2
	"1974"	"1974"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	22209	1336452	1661.8
	"1974"	"1974"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	994	981000	101.3
	"1974"	"1974"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	1217	992000	122.7
	"1974"	"1974"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	94	130000	72.3
	"1974"	"1974"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	101	132000	76.5
	"1974"	"1974"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	3156	5458000	57.8
	"1974"	"1974"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	4269	5728000	74.5
	"1974"	"1974"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	511	1278000	40.0
	"1974"	"1974"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	795	1282000	62.0
	"1974"	"1974"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	46	151000	30.5
	"1974"	"1974"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	54	155000	34.8
	"1974"	"1974"	"5-9 years"	"5-9"	"White"	"2106-3"	"Female"	"F"	2056	7301000	28.2
	"1974"	"1974"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	3165	7638000	41.4
	"1974"	"1974"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	487	1451000	33.6
	"1974"	"1974"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	855	1465000	58.4
	"1974"	"1974"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	37	161000	23.0
	"1974"	"1974"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	84	164000	51.2
	"1974"	"1974"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	2335	8631000	27.1
	"1974"	"1974"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	4211	9039000	46.6
	"1974"	"1974"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	978	1411000	69.3
	"1974"	"1974"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Male"	"M"	2509	1395000	179.9
	"1974"	"1974"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Female"	"F"	89	164000	54.3
	"1974"	"1974"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Male"	"M"	262	169000	155.0
	"1974"	"1974"	"15-19 years"	"15-19"	"White"	"2106-3"	"Female"	"F"	4686	8774000	53.4
	"1974"	"1974"	"15-19 years"	"15-19"	"White"	"2106-3"	"Male"	"M"	13458	9065000	148.5
	"1974"	"1974"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Female"	"F"	1498	1185000	126.4
	"1974"	"1974"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Male"	"M"	4001	1072000	373.2
	"1974"	"1974"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Female"	"F"	126	167000	75.4
	"1974"	"1974"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Male"	"M"	331	157000	210.8
	"1974"	"1974"	"20-24 years"	"20-24"	"White"	"2106-3"	"Female"	"F"	4697	8063000	58.3
	"1974"	"1974"	"20-24 years"	"20-24"	"White"	"2106-3"	"Male"	"M"	15168	8115000	186.9
	"1974"	"1974"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	3356	1724000	194.7
	"1974"	"1974"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	7386	1480000	499.1
	"1974"	"1974"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	308	306000	100.7
	"1974"	"1974"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	544	266000	204.5
	"1974"	"1974"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	9821	13181000	74.5
	"1974"	"1974"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	22053	13115000	168.2
	"1974"	"1974"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	5791	1333000	434.4
	"1974"	"1974"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Male"	"M"	9212	1109000	830.7
	"1974"	"1974"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Female"	"F"	428	218000	196.3
	"1974"	"1974"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Male"	"M"	604	189000	319.6
	"1974"	"1974"	"35-44 years"	"35-44"	"White"	"2106-3"	"Female"	"F"	17422	10082000	172.8
	"1974"	"1974"	"35-44 years"	"35-44"	"White"	"2106-3"	"Male"	"M"	29942	9825000	304.8
	"1974"	"1974"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Female"	"F"	11110	1214000	915.2
	"1974"	"1974"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Male"	"M"	16883	1022000	1652.0
	"1974"	"1974"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Female"	"F"	557	162000	343.8
	"1974"	"1974"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Male"	"M"	963	146000	659.6
	"1974"	"1974"	"45-54 years"	"45-54"	"White"	"2106-3"	"Female"	"F"	46673	10960000	425.8
	"1974"	"1974"	"45-54 years"	"45-54"	"White"	"2106-3"	"Male"	"M"	84547	10297000	821.1
	"1974"	"1974"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Female"	"F"	16466	937000	1757.3
	"1974"	"1974"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Male"	"M"	24018	777000	3091.1
	"1974"	"1974"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Female"	"F"	697	89000	783.1
	"1974"	"1974"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Male"	"M"	1345	97000	1386.6
	"1974"	"1974"	"55-64 years"	"55-64"	"White"	"2106-3"	"Female"	"F"	90509	9421000	960.7
	"1974"	"1974"	"55-64 years"	"55-64"	"White"	"2106-3"	"Male"	"M"	169162	8391000	2016.0
	"1974"	"1974"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Female"	"F"	23189	640000	3623.3
	"1974"	"1974"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Male"	"M"	27912	491000	5684.7
	"1974"	"1974"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Female"	"F"	842	58000	1451.7
	"1974"	"1974"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Male"	"M"	1948	69000	2823.2
	"1974"	"1974"	"65-74 years"	"65-74"	"White"	"2106-3"	"Female"	"F"	156658	6987000	2242.1
	"1974"	"1974"	"65-74 years"	"65-74"	"White"	"2106-3"	"Male"	"M"	239912	5330000	4501.2
	"1974"	"1974"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Female"	"F"	17014	309000	5506.1
	"1974"	"1974"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Male"	"M"	17104	209000	8183.7
	"1974"	"1974"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Female"	"F"	972	23000	4226.1
	"1974"	"1974"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Male"	"M"	1376	20000	6880.0
	"1974"	"1974"	"75-84 years"	"75-84"	"White"	"2106-3"	"Female"	"F"	237091	3864000	6135.9
	"1974"	"1974"	"75-84 years"	"75-84"	"White"	"2106-3"	"Male"	"M"	226682	2356000	9621.5
	"1974"	"1974"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Female"	"F"	9459	78000	12126.9
	"1974"	"1974"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Male"	"M"	6475	43000	15058.1
	"1974"	"1974"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Female"	"F"	573	7000	8185.7
	"1974"	"1974"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Male"	"M"	811	7000	11585.7
	"1974"	"1974"	"85+ years"	"85+"	"White"	"2106-3"	"Female"	"F"	169387	1056000	16040.4
	"1974"	"1974"	"85+ years"	"85+"	"White"	"2106-3"	"Male"	"M"	101627	515000	19733.4
	"1974"	"1974"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Female"	"F"	47	Not Applicable	Not Applicable
	"1974"	"1974"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Male"	"M"	97	Not Applicable	Not Applicable
	"1974"	"1974"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Female"	"F"	6	Not Applicable	Not Applicable
	"1974"	"1974"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Male"	"M"	4	Not Applicable	Not Applicable
	"1974"	"1974"	"Not Stated"	"NS"	"White"	"2106-3"	"Female"	"F"	124	Not Applicable	Not Applicable
	"1974"	"1974"	"Not Stated"	"NS"	"White"	"2106-3"	"Male"	"M"	235	Not Applicable	Not Applicable
	"1975"	"1975"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Female"	"F"	6056	244882	2473.0
	"1975"	"1975"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Male"	"M"	7353	251947	2918.5
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	403	34383	1172.1
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	540	36168	1493.0
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	15254	1251798	1218.6
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	20919	1325020	1578.8
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	930	959000	97.0
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	1121	973000	115.2
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	96	140000	68.6
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	101	144000	70.1
	"1975"	"1975"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	2948	5243000	56.2
	"1975"	"1975"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	3864	5510000	70.1
	"1975"	"1975"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	473	1264000	37.4
	"1975"	"1975"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	727	1269000	57.3
	"1975"	"1975"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	49	164000	29.9
	"1975"	"1975"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	72	166000	43.4
	"1975"	"1975"	"5-9 years"	"5-9"	"White"	"2106-3"	"Female"	"F"	1946	7195000	27.0
	"1975"	"1975"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	2918	7537000	38.7
	"1975"	"1975"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	457	1448000	31.6
	"1975"	"1975"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	833	1464000	56.9
	"1975"	"1975"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	50	171000	29.2
	"1975"	"1975"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	99	179000	55.3
	"1975"	"1975"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	2053	8493000	24.2
	"1975"	"1975"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	3802	8891000	42.8
	"1975"	"1975"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	931	1441000	64.6
	"1975"	"1975"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Male"	"M"	2350	1427000	164.7
	"1975"	"1975"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Female"	"F"	106	177000	59.9
	"1975"	"1975"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Male"	"M"	244	184000	132.6
	"1975"	"1975"	"15-19 years"	"15-19"	"White"	"2106-3"	"Female"	"F"	4593	8847000	51.9
	"1975"	"1975"	"15-19 years"	"15-19"	"White"	"2106-3"	"Male"	"M"	13043	9146000	142.6
	"1975"	"1975"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Female"	"F"	1395	1232000	113.2
	"1975"	"1975"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Male"	"M"	3912	1116000	350.5
	"1975"	"1975"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Female"	"F"	141	179000	78.8
	"1975"	"1975"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Male"	"M"	384	172000	223.3
	"1975"	"1975"	"20-24 years"	"20-24"	"White"	"2106-3"	"Female"	"F"	4871	8266000	58.9
	"1975"	"1975"	"20-24 years"	"20-24"	"White"	"2106-3"	"Male"	"M"	15575	8352000	186.5
	"1975"	"1975"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	3031	1808000	167.6
	"1975"	"1975"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	7521	1554000	484.0
	"1975"	"1975"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	347	344000	100.9
	"1975"	"1975"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	593	296000	200.3
	"1975"	"1975"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	9866	13681000	72.1
	"1975"	"1975"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	22682	13632000	166.4
	"1975"	"1975"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	5221	1336000	390.8
	"1975"	"1975"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Male"	"M"	8821	1109000	795.4
	"1975"	"1975"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Female"	"F"	397	232000	171.1
	"1975"	"1975"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Male"	"M"	645	203000	317.7
	"1975"	"1975"	"35-44 years"	"35-44"	"White"	"2106-3"	"Female"	"F"	16638	10063000	165.3
	"1975"	"1975"	"35-44 years"	"35-44"	"White"	"2106-3"	"Male"	"M"	28970	9817000	295.1
	"1975"	"1975"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Female"	"F"	10291	1220000	843.5
	"1975"	"1975"	"45-54 years"	"45-54"	"Black or African American"	"2054-5"	"Male"	"M"	16194	1022000	1584.5
	"1975"	"1975"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Female"	"F"	562	177000	317.5
	"1975"	"1975"	"45-54 years"	"45-54"	"Other Race"	"2131-1"	"Male"	"M"	932	155000	601.3
	"1975"	"1975"	"45-54 years"	"45-54"	"White"	"2106-3"	"Female"	"F"	45172	10910000	414.0
	"1975"	"1975"	"45-54 years"	"45-54"	"White"	"2106-3"	"Male"	"M"	81191	10264000	791.0
	"1975"	"1975"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Female"	"F"	16081	961000	1673.4
	"1975"	"1975"	"55-64 years"	"55-64"	"Black or African American"	"2054-5"	"Male"	"M"	23432	794000	2951.1
	"1975"	"1975"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Female"	"F"	690	100000	690.0
	"1975"	"1975"	"55-64 years"	"55-64"	"Other Race"	"2131-1"	"Male"	"M"	1322	103000	1283.5
	"1975"	"1975"	"55-64 years"	"55-64"	"White"	"2106-3"	"Female"	"F"	88851	9568000	928.6
	"1975"	"1975"	"55-64 years"	"55-64"	"White"	"2106-3"	"Male"	"M"	165348	8519000	1940.9
	"1975"	"1975"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Female"	"F"	22119	662000	3341.2
	"1975"	"1975"	"65-74 years"	"65-74"	"Black or African American"	"2054-5"	"Male"	"M"	26998	502000	5378.1
	"1975"	"1975"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Female"	"F"	878	61000	1439.3
	"1975"	"1975"	"65-74 years"	"65-74"	"Other Race"	"2131-1"	"Male"	"M"	1982	73000	2715.1
	"1975"	"1975"	"65-74 years"	"65-74"	"White"	"2106-3"	"Female"	"F"	153303	7157000	2142.0
	"1975"	"1975"	"65-74 years"	"65-74"	"White"	"2106-3"	"Male"	"M"	237216	5462000	4343.0
	"1975"	"1975"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Female"	"F"	17671	328000	5387.5
	"1975"	"1975"	"75-84 years"	"75-84"	"Black or African American"	"2054-5"	"Male"	"M"	17837	222000	8034.7
	"1975"	"1975"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Female"	"F"	982	26000	3776.9
	"1975"	"1975"	"75-84 years"	"75-84"	"Other Race"	"2131-1"	"Male"	"M"	1438	20000	7190.0
	"1975"	"1975"	"75-84 years"	"75-84"	"White"	"2106-3"	"Female"	"F"	229679	3970000	5785.4
	"1975"	"1975"	"75-84 years"	"75-84"	"White"	"2106-3"	"Male"	"M"	221851	2392000	9274.7
	"1975"	"1975"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Female"	"F"	9463	84000	11265.5
	"1975"	"1975"	"85+ years"	"85+"	"Black or African American"	"2054-5"	"Male"	"M"	6599	46000	14345.7
	"1975"	"1975"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Female"	"F"	632	9000	7022.2
	"1975"	"1975"	"85+ years"	"85+"	"Other Race"	"2131-1"	"Male"	"M"	885	8000	11062.5
	"1975"	"1975"	"85+ years"	"85+"	"White"	"2106-3"	"Female"	"F"	167262	1134000	14749.7
	"1975"	"1975"	"85+ years"	"85+"	"White"	"2106-3"	"Male"	"M"	100236	540000	18562.2
	"1975"	"1975"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Female"	"F"	43	Not Applicable	Not Applicable
	"1975"	"1975"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"Male"	"M"	72	Not Applicable	Not Applicable
	"1975"	"1975"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Female"	"F"	3	Not Applicable	Not Applicable
	"1975"	"1975"	"Not Stated"	"NS"	"Other Race"	"2131-1"	"Male"	"M"	8	Not Applicable	Not Applicable
	"1975"	"1975"	"Not Stated"	"NS"	"White"	"2106-3"	"Female"	"F"	126	Not Applicable	Not Applicable
	"1975"	"1975"	"Not Stated"	"NS"	"White"	"2106-3"	"Male"	"M"	189	Not Applicable	Not Applicable
	"1976"	"1976"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Female"	"F"	5887	245968	2393.4
	"1976"	"1976"	"< 1 year"	"1"	"Black or African American"	"2054-5"	"Male"	"M"	7255	252538	2872.8
	"1976"	"1976"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	443	36464	1214.9
	"1976"	"1976"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	517	38861	1330.4
	"1976"	"1976"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	14615	1260920	1159.1
	"1976"	"1976"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	19548	1333037	1466.4
	"1976"	"1976"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	857	929000	92.2
	"1976"	"1976"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	1071	943000	113.6
	"1976"	"1976"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	72	145000	49.7
	"1976"	"1976"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	112	149000	75.2
	"1976"	"1976"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	2762	5040000	54.8
	"1976"	"1976"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	3732	5296000	70.5
	"1976"	"1976"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	467	1272000	36.7
	"1976"	"1976"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	725	1279000	56.7
	"1976"	"1976"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	42	174000	24.1
	"1976"	"1976"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	70	177000	39.5
	"1976"	"1976"	"5-9 years"	"5-9"	"White"	"2106-3"	"Female"	"F"	1899	7209000	26.3
	"1976"	"1976"	"5-9 years"	"5-9"	"White"	"2106-3"	"Male"	"M"	2831	7561000	37.4
	"1976"	"1976"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Female"	"F"	412	1429000	28.8
	"1976"	"1976"	"10-14 years"	"10-14"	"Black or African American"	"2054-5"	"Male"	"M"	730	1447000	50.4
	"1976"	"1976"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Female"	"F"	50	180000	27.8
	"1976"	"1976"	"10-14 years"	"10-14"	"Other Race"	"2131-1"	"Male"	"M"	76	188000	40.4
	"1976"	"1976"	"10-14 years"	"10-14"	"White"	"2106-3"	"Female"	"F"	1963	8228000	23.9
	"1976"	"1976"	"10-14 years"	"10-14"	"White"	"2106-3"	"Male"	"M"	3636	8616000	42.2
	"1976"	"1976"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Female"	"F"	824	1468000	56.1
	"1976"	"1976"	"15-19 years"	"15-19"	"Black or African American"	"2054-5"	"Male"	"M"	2108	1457000	144.7
	"1976"	"1976"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Female"	"F"	95	188000	50.5
	"1976"	"1976"	"15-19 years"	"15-19"	"Other Race"	"2131-1"	"Male"	"M"	312	197000	158.4
	"1976"	"1976"	"15-19 years"	"15-19"	"White"	"2106-3"	"Female"	"F"	4641	8926000	52.0
	"1976"	"1976"	"15-19 years"	"15-19"	"White"	"2106-3"	"Male"	"M"	12581	9242000	136.1
	"1976"	"1976"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Female"	"F"	1381	1273000	108.5
	"1976"	"1976"	"20-24 years"	"20-24"	"Black or African American"	"2054-5"	"Male"	"M"	3594	1160000	309.8
	"1976"	"1976"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Female"	"F"	158	191000	82.7
	"1976"	"1976"	"20-24 years"	"20-24"	"Other Race"	"2131-1"	"Male"	"M"	352	187000	188.2
	"1976"	"1976"	"20-24 years"	"20-24"	"White"	"2106-3"	"Female"	"F"	4729	8437000	56.1
	"1976"	"1976"	"20-24 years"	"20-24"	"White"	"2106-3"	"Male"	"M"	15306	8546000	179.1
	"1976"	"1976"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	3143	1896000	165.8
	"1976"	"1976"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	7060	1635000	431.8
	"1976"	"1976"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	337	376000	89.6
	"1976"	"1976"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	637	322000	197.8
	"1976"	"1976"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	9787	14202000	68.9
	"1976"	"1976"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	22465	14174000	158.5
	"1976"	"1976"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	4984	1360000	366.5
	"1976"	"1976"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Male"	"M"	8487	1128000	752.4
	"1976"	"1976"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Female"	"F"	466	248000	187.9
	"1976"	"1976"	"35-44 years"	"35-44"	"Other Race"	"2131-1"	"Male"	"M"	611	217000	281.6
	"1976"	"1976"	"35-44 years"	"35-44"	"White"	"2106-3"	"Female"	"F"	15859	10156000	156.2
